
+----+-------+------------+-------------------------------+-------------+
| id | col_1 | col_2      | col_3                         | col_4       |
+----+-------+------------+-------------------------------+-------------+
| 1  | true  | 123.123    | 2012-10-24 08:55:00           | voldemort   |
| 2  | false | 1243.5     | 2012-10-25 13:40:00           | severus     |
| 3  | false | 24453.325  | 2008-08-22 09:33:21.123000000 | grindlewald |
| 4  | false | 243423.325 | 2007-05-12 22:32:21.334540000 | dumbledore  |
| 5  | true  | 243.325    | 1953-04-22 09:11:33           | salazaar    |
+----+-------+------------+-------------------------------+-------------+
+----+----------+---------+
| id | col_4    | col_2   |
+----+----------+---------+
| 5  | salazaar | 243.325 |
+----+----------+---------+
+-------+
| col_1 |
+-------+
| false |
| false |
+-------+


+------+---------------------------------+
| id   | s                               |
| 4980 | dummy |
| 4981 | dummy |
| 4982 | dummy |
| 4983 | dummy |
| 4984 | dummy |
| 4985 | dummy |
| 4986 | dummy |
| 4987 | dummy |
| 4988 | dummy |
| 4989 | dummy |
| 4990 | dummy |
| 4991 | dummy |
| 4992 | dummy |
| 4993 | dummy |
| 4994 | dummy |
| 4995 | dummy |
| 4996 | dummy |
| 4997 | dummy |
| 4998 | dummy |
| 4999 | dummy |
| 5000 | dummy |
| 5001 | dummy |
| 5002 | dummy |
| 5003 | dummy |
| 5004 | dummy |
| 5005 | dummy |
| 5006 | dummy |
| 5007 | dummy |
| 5008 | dummy |
| 5009 | dummy |
| 5010 | dummy |
| 5011 | dummy |
| 5012 | dummy |
| 5013 | dummy |
| 5014 | dummy |
| 5015 | dummy |
| 5016 | dummy |
| 5017 | dummy |
| 5018 | dummy |
| 5019 | dummy |
| 5020 | dummy |
| 5021 | dummy |
| 5022 | dummy |
| 5023 | dummy |
| 5024 | dummy |
| 5025 | dummy |
| 5026 | dummy |
| 5027 | dummy |
| 5028 | dummy |
| 5029 | dummy |
| 5030 | dummy |
| 5031 | dummy |
| 5032 | dummy |
| 5033 | dummy |
| 5034 | dummy |
| 5035 | dummy |
| 5036 | dummy |
| 5037 | dummy |
| 5038 | dummy |
| 5039 | dummy |
| 5040 | dummy |
| 5041 | dummy |
| 5042 | dummy |
| 5043 | dummy |
| 5044 | dummy |
| 5045 | dummy |
| 5046 | dummy |
| 5047 | dummy |
| 5048 | dummy |
| 5049 | dummy |
| 5050 | dummy |
| 5051 | dummy |
| 5052 | dummy |
| 5053 | dummy |
| 5054 | dummy |
| 5055 | dummy |
| 5056 | dummy |
| 5057 | dummy |
| 5058 | dummy |
| 5059 | dummy |
| 5060 | dummy |
| 5061 | dummy |
| 5062 | dummy |
| 5063 | dummy |
| 5064 | dummy |
| 5065 | dummy |
| 5066 | dummy |
| 5067 | dummy |
| 5068 | dummy |
| 5069 | dummy |
| 5070 | dummy |
| 5071 | dummy |
| 5072 | dummy |
| 5073 | dummy |
| 5074 | dummy |
| 5075 | dummy |
| 5076 | dummy |
| 5077 | dummy |
| 5078 | dummy |
| 5079 | dummy |
| 5080 | dummy |
| 5081 | dummy |
| 5082 | dummy |
| 5083 | dummy |
| 5084 | dummy |
| 5085 | dummy |
| 5086 | dummy |
| 5087 | dummy |
| 5088 | dummy |
| 5089 | dummy |
| 5090 | dummy |
| 5091 | dummy |
| 5092 | dummy |
| 5093 | dummy |
| 5094 | dummy |
| 5095 | dummy |
| 5096 | dummy |
| 5097 | dummy |
| 5098 | dummy |
| 5099 | dummy |
| 5100 | dummy |
| 5101 | dummy |
| 5102 | dummy |
| 5103 | dummy |
| 5104 | dummy |
| 5105 | dummy |
| 5106 | dummy |
| 5107 | dummy |
| 5108 | dummy |
| 5109 | dummy |
| 5110 | dummy |
| 5111 | dummy |
| 5112 | dummy |
| 5113 | dummy |
| 5114 | dummy |
| 5115 | dummy |
| 5116 | dummy |
| 5117 | dummy |
| 5118 | dummy |
| 5119 | dummy |
+------+-------+
+------+-------+
| id   | s     |
+------+-------+
| 5120 | dummy |
| 5121 | dummy |
| 5122 | dummy |
| 5123 | dummy |
| 5124 | dummy |
| 5125 | dummy |
| 5126 | dummy |
| 5127 | dummy |
| 5128 | dummy |
| 5129 | dummy |
| 5130 | dummy |
| 5131 | dummy |
| 5132 | dummy |
| 5133 | dummy |
| 5134 | dummy |
| 5135 | dummy |
| 5136 | dummy |
| 5137 | dummy |
| 5138 | dummy |
| 5139 | dummy |
| 5140 | dummy |
| 5141 | dummy |
| 5142 | dummy |
| 5143 | dummy |
| 5144 | dummy |
| 5145 | dummy |
| 5146 | dummy |
| 5147 | dummy |
| 5148 | dummy |
| 5149 | dummy |
| 5150 | dummy |
| 5151 | dummy |
| 5152 | dummy |
| 5153 | dummy |
| 5154 | dummy |
| 5155 | dummy |
| 5156 | dummy |
| 5157 | dummy |
| 5158 | dummy |
| 5159 | dummy |
| 5160 | dummy |
| 5161 | dummy |
| 5162 | dummy |
| 5163 | dummy |
| 5164 | dummy |
| 5165 | dummy |
| 5166 | dummy |
| 5167 | dummy |
| 5168 | dummy |
| 5169 | dummy |
| 5170 | dummy |
| 5171 | dummy |
| 5172 | dummy |
| 5173 | dummy |
| 5174 | dummy |
| 5175 | dummy |
| 5176 | dummy |
| 5177 | dummy |
| 5178 | dummy |
| 5179 | dummy |
| 5180 | dummy |
| 5181 | dummy |
| 5182 | dummy |
| 5183 | dummy |
| 5184 | dummy |
| 5185 | dummy |
| 5186 | dummy |
| 5187 | dummy |
| 5188 | dummy |
| 5189 | dummy |
| 5190 | dummy |
| 5191 | dummy |
| 5192 | dummy |
| 5193 | dummy |
| 5194 | dummy |
| 5195 | dummy |
| 5196 | dummy |
| 5197 | dummy |
| 5198 | dummy |
| 5199 | dummy |
| 5200 | dummy |
| 5201 | dummy |
| 5202 | dummy |
| 5203 | dummy |
| 5204 | dummy |
| 5205 | dummy |
| 5206 | dummy |
| 5207 | dummy |
| 5208 | dummy |
| 5209 | dummy |
| 5210 | dummy |
| 5211 | dummy |
| 5212 | dummy |
| 5213 | dummy |
| 5214 | dummy |
| 5215 | dummy |
| 5216 | dummy |
| 5217 | dummy |
| 5218 | dummy |
| 5219 | dummy |
| 5220 | dummy |
| 5221 | dummy |
| 5222 | dummy |
| 5223 | dummy |
| 5224 | dummy |
| 5225 | dummy |
| 5226 | dummy |
| 5227 | dummy |
| 5228 | dummy |
| 5229 | dummy |
| 5230 | dummy |
| 5231 | dummy |
| 5232 | dummy |
| 5233 | dummy |
| 5234 | dummy |
| 5235 | dummy |
| 5236 | dummy |
| 5237 | dummy |
| 5238 | dummy |
| 5239 | dummy |
| 5240 | dummy |
| 5241 | dummy |
| 5242 | dummy |
| 5243 | dummy |
| 5244 | dummy |
| 5245 | dummy |
| 5246 | dummy |
| 5247 | dummy |
| 5248 | dummy |
| 5249 | dummy |
| 5250 | dummy |
| 5251 | dummy |
| 5252 | dummy |
| 5253 | dummy |
| 5254 | dummy |
| 5255 | dummy |
| 5256 | dummy |
| 5257 | dummy |
| 5258 | dummy |
| 5259 | dummy |
| 5260 | dummy |
| 5261 | dummy |
| 5262 | dummy |
| 5263 | dummy |
| 5264 | dummy |
| 5265 | dummy |
| 5266 | dummy |
| 5267 | dummy |
| 5268 | dummy |
| 5269 | dummy |
| 5270 | dummy |
| 5271 | dummy |
| 5272 | dummy |
| 5273 | dummy |
| 5274 | dummy |
| 5275 | dummy |
| 5276 | dummy |
| 5277 | dummy |
| 5278 | dummy |
| 5279 | dummy |
| 5280 | dummy |
| 5281 | dummy |
| 5282 | dummy |
| 5283 | dummy |
| 5284 | dummy |
| 5285 | dummy |
| 5286 | dummy |
| 5287 | dummy |
| 5288 | dummy |
| 5289 | dummy |
| 5290 | dummy |
| 5291 | dummy |
| 5292 | dummy |
| 5293 | dummy |
| 5294 | dummy |
| 5295 | dummy |
| 5296 | dummy |
| 5297 | dummy |
| 5298 | dummy |
| 5299 | dummy |
| 5300 | dummy |
| 5301 | dummy |
| 5302 | dummy |
| 5303 | dummy |
| 5304 | dummy |
| 5305 | dummy |
| 5306 | dummy |
| 5307 | dummy |
| 5308 | dummy |
| 5309 | dummy |
| 5310 | dummy |
| 5311 | dummy |
| 5312 | dummy |
| 5313 | dummy |
| 5314 | dummy |
| 5315 | dummy |
| 5316 | dummy |
| 5317 | dummy |
| 5318 | dummy |
| 5319 | dummy |
| 5320 | dummy |
| 5321 | dummy |
| 5322 | dummy |
| 5323 | dummy |
| 5324 | dummy |
| 5325 | dummy |
| 5326 | dummy |
| 5327 | dummy |
| 5328 | dummy |
| 5329 | dummy |
| 5330 | dummy |
| 5331 | dummy |
| 5332 | dummy |
| 5333 | dummy |
| 5334 | dummy |
| 5335 | dummy |
| 5336 | dummy |
| 5337 | dummy |
| 5338 | dummy |
| 5339 | dummy |
| 5340 | dummy |
| 5341 | dummy |
| 5342 | dummy |
| 5343 | dummy |
| 5344 | dummy |
| 5345 | dummy |
| 5346 | dummy |
| 5347 | dummy |
| 5348 | dummy |
| 5349 | dummy |
| 5350 | dummy |
| 5351 | dummy |
| 5352 | dummy |
| 5353 | dummy |
| 5354 | dummy |
| 5355 | dummy |
| 5356 | dummy |
| 5357 | dummy |
| 5358 | dummy |
| 5359 | dummy |
| 5360 | dummy |
| 5361 | dummy |
| 5362 | dummy |
| 5363 | dummy |
| 5364 | dummy |
| 5365 | dummy |
| 5366 | dummy |
| 5367 | dummy |
| 5368 | dummy |
| 5369 | dummy |
| 5370 | dummy |
| 5371 | dummy |
| 5372 | dummy |
| 5373 | dummy |
| 5374 | dummy |
| 5375 | dummy |
| 5376 | dummy |
| 5377 | dummy |
| 5378 | dummy |
| 5379 | dummy |
| 5380 | dummy |
| 5381 | dummy |
| 5382 | dummy |
| 5383 | dummy |
| 5384 | dummy |
| 5385 | dummy |
| 5386 | dummy |
| 5387 | dummy |
| 5388 | dummy |
| 5389 | dummy |
| 5390 | dummy |
| 5391 | dummy |
| 5392 | dummy |
| 5393 | dummy |
| 5394 | dummy |
| 5395 | dummy |
| 5396 | dummy |
| 5397 | dummy |
| 5398 | dummy |
| 5399 | dummy |
| 5400 | dummy |
| 5401 | dummy |
| 5402 | dummy |
| 5403 | dummy |
| 5404 | dummy |
| 5405 | dummy |
| 5406 | dummy |
| 5407 | dummy |
| 5408 | dummy |
| 5409 | dummy |
| 5410 | dummy |
| 5411 | dummy |
| 5412 | dummy |
| 5413 | dummy |
| 5414 | dummy |
| 5415 | dummy |
| 5416 | dummy |
| 5417 | dummy |
| 5418 | dummy |
| 5419 | dummy |
| 5420 | dummy |
| 5421 | dummy |
| 5422 | dummy |
| 5423 | dummy |
| 5424 | dummy |
| 5425 | dummy |
| 5426 | dummy |
| 5427 | dummy |
| 5428 | dummy |
| 5429 | dummy |
| 5430 | dummy |
| 5431 | dummy |
| 5432 | dummy |
| 5433 | dummy |
| 5434 | dummy |
| 5435 | dummy |
| 5436 | dummy |
| 5437 | dummy |
| 5438 | dummy |
| 5439 | dummy |
| 5440 | dummy |
| 5441 | dummy |
| 5442 | dummy |
| 5443 | dummy |
| 5444 | dummy |
| 5445 | dummy |
| 5446 | dummy |
| 5447 | dummy |
| 5448 | dummy |
| 5449 | dummy |
| 5450 | dummy |
| 5451 | dummy |
| 5452 | dummy |
| 5453 | dummy |
| 5454 | dummy |
| 5455 | dummy |
| 5456 | dummy |
| 5457 | dummy |
| 5458 | dummy |
| 5459 | dummy |
| 5460 | dummy |
| 5461 | dummy |
| 5462 | dummy |
| 5463 | dummy |
| 5464 | dummy |
| 5465 | dummy |
| 5466 | dummy |
| 5467 | dummy |
| 5468 | dummy |
| 5469 | dummy |
| 5470 | dummy |
| 5471 | dummy |
| 5472 | dummy |
| 5473 | dummy |
| 5474 | dummy |
| 5475 | dummy |
| 5476 | dummy |
| 5477 | dummy |
| 5478 | dummy |
| 5479 | dummy |
| 5480 | dummy |
| 5481 | dummy |
| 5482 | dummy |
| 5483 | dummy |
| 5484 | dummy |
| 5485 | dummy |
| 5486 | dummy |
| 5487 | dummy |
| 5488 | dummy |
| 5489 | dummy |
| 5490 | dummy |
| 5491 | dummy |
| 5492 | dummy |
| 5493 | dummy |
| 5494 | dummy |
| 5495 | dummy |
| 5496 | dummy |
| 5497 | dummy |
| 5498 | dummy |
| 5499 | dummy |
| 5500 | dummy |
| 5501 | dummy |
| 5502 | dummy |
| 5503 | dummy |
| 5504 | dummy |
| 5505 | dummy |
| 5506 | dummy |
| 5507 | dummy |
| 5508 | dummy |
| 5509 | dummy |
| 5510 | dummy |
| 5511 | dummy |
| 5512 | dummy |
| 5513 | dummy |
| 5514 | dummy |
| 5515 | dummy |
| 5516 | dummy |
| 5517 | dummy |
| 5518 | dummy |
| 5519 | dummy |
| 5520 | dummy |
| 5521 | dummy |
| 5522 | dummy |
| 5523 | dummy |
| 5524 | dummy |
| 5525 | dummy |
| 5526 | dummy |
| 5527 | dummy |
| 5528 | dummy |
| 5529 | dummy |
| 5530 | dummy |
| 5531 | dummy |
| 5532 | dummy |
| 5533 | dummy |
| 5534 | dummy |
| 5535 | dummy |
| 5536 | dummy |
| 5537 | dummy |
| 5538 | dummy |
| 5539 | dummy |
| 5540 | dummy |
| 5541 | dummy |
| 5542 | dummy |
| 5543 | dummy |
| 5544 | dummy |
| 5545 | dummy |
| 5546 | dummy |
| 5547 | dummy |
| 5548 | dummy |
| 5549 | dummy |
| 5550 | dummy |
| 5551 | dummy |
| 5552 | dummy |
| 5553 | dummy |
| 5554 | dummy |
| 5555 | dummy |
| 5556 | dummy |
| 5557 | dummy |
| 5558 | dummy |
| 5559 | dummy |
| 5560 | dummy |
| 5561 | dummy |
| 5562 | dummy |
| 5563 | dummy |
| 5564 | dummy |
| 5565 | dummy |
| 5566 | dummy |
| 5567 | dummy |
| 5568 | dummy |
| 5569 | dummy |
| 5570 | dummy |
| 5571 | dummy |
| 5572 | dummy |
| 5573 | dummy |
| 5574 | dummy |
| 5575 | dummy |
| 5576 | dummy |
| 5577 | dummy |
| 5578 | dummy |
| 5579 | dummy |
| 5580 | dummy |
| 5581 | dummy |
| 5582 | dummy |
| 5583 | dummy |
| 5584 | dummy |
| 5585 | dummy |
| 5586 | dummy |
| 5587 | dummy |
| 5588 | dummy |
| 5589 | dummy |
| 5590 | dummy |
| 5591 | dummy |
| 5592 | dummy |
| 5593 | dummy |
| 5594 | dummy |
| 5595 | dummy |
| 5596 | dummy |
| 5597 | dummy |
| 5598 | dummy |
| 5599 | dummy |
| 5600 | dummy |
| 5601 | dummy |
| 5602 | dummy |
| 5603 | dummy |
| 5604 | dummy |
| 5605 | dummy |
| 5606 | dummy |
| 5607 | dummy |
| 5608 | dummy |
| 5609 | dummy |
| 5610 | dummy |
| 5611 | dummy |
| 5612 | dummy |
| 5613 | dummy |
| 5614 | dummy |
| 5615 | dummy |
| 5616 | dummy |
| 5617 | dummy |
| 5618 | dummy |
| 5619 | dummy |
| 5620 | dummy |
| 5621 | dummy |
| 5622 | dummy |
| 5623 | dummy |
| 5624 | dummy |
| 5625 | dummy |
| 5626 | dummy |
| 5627 | dummy |
| 5628 | dummy |
| 5629 | dummy |
| 5630 | dummy |
| 5631 | dummy |
| 5632 | dummy |
| 5633 | dummy |
| 5634 | dummy |
| 5635 | dummy |
| 5636 | dummy |
| 5637 | dummy |
| 5638 | dummy |
| 5639 | dummy |
| 5640 | dummy |
| 5641 | dummy |
| 5642 | dummy |
| 5643 | dummy |
| 5644 | dummy |
| 5645 | dummy |
| 5646 | dummy |
| 5647 | dummy |
| 5648 | dummy |
| 5649 | dummy |
| 5650 | dummy |
| 5651 | dummy |
| 5652 | dummy |
| 5653 | dummy |
| 5654 | dummy |
| 5655 | dummy |
| 5656 | dummy |
| 5657 | dummy |
| 5658 | dummy |
| 5659 | dummy |
| 5660 | dummy |
| 5661 | dummy |
| 5662 | dummy |
| 5663 | dummy |
| 5664 | dummy |
| 5665 | dummy |
| 5666 | dummy |
| 5667 | dummy |
| 5668 | dummy |
| 5669 | dummy |
| 5670 | dummy |
| 5671 | dummy |
| 5672 | dummy |
| 5673 | dummy |
| 5674 | dummy |
| 5675 | dummy |
| 5676 | dummy |
| 5677 | dummy |
| 5678 | dummy |
| 5679 | dummy |
| 5680 | dummy |
| 5681 | dummy |
| 5682 | dummy |
| 5683 | dummy |
| 5684 | dummy |
| 5685 | dummy |
| 5686 | dummy |
| 5687 | dummy |
| 5688 | dummy |
| 5689 | dummy |
| 5690 | dummy |
| 5691 | dummy |
| 5692 | dummy |
| 5693 | dummy |
| 5694 | dummy |
| 5695 | dummy |
| 5696 | dummy |
| 5697 | dummy |
| 5698 | dummy |
| 5699 | dummy |
| 5700 | dummy |
| 5701 | dummy |
| 5702 | dummy |
| 5703 | dummy |
| 5704 | dummy |
| 5705 | dummy |
| 5706 | dummy |
| 5707 | dummy |
| 5708 | dummy |
| 5709 | dummy |
| 5710 | dummy |
| 5711 | dummy |
| 5712 | dummy |
| 5713 | dummy |
| 5714 | dummy |
| 5715 | dummy |
| 5716 | dummy |
| 5717 | dummy |
| 5718 | dummy |
| 5719 | dummy |
| 5720 | dummy |
| 5721 | dummy |
| 5722 | dummy |
| 5723 | dummy |
| 5724 | dummy |
| 5725 | dummy |
| 5726 | dummy |
| 5727 | dummy |
| 5728 | dummy |
| 5729 | dummy |
| 5730 | dummy |
| 5731 | dummy |
| 5732 | dummy |
| 5733 | dummy |
| 5734 | dummy |
| 5735 | dummy |
| 5736 | dummy |
| 5737 | dummy |
| 5738 | dummy |
| 5739 | dummy |
| 5740 | dummy |
| 5741 | dummy |
| 5742 | dummy |
| 5743 | dummy |
| 5744 | dummy |
| 5745 | dummy |
| 5746 | dummy |
| 5747 | dummy |
| 5748 | dummy |
| 5749 | dummy |
| 5750 | dummy |
| 5751 | dummy |
| 5752 | dummy |
| 5753 | dummy |
| 5754 | dummy |
| 5755 | dummy |
| 5756 | dummy |
| 5757 | dummy |
| 5758 | dummy |
| 5759 | dummy |
| 5760 | dummy |
| 5761 | dummy |
| 5762 | dummy |
| 5763 | dummy |
| 5764 | dummy |
| 5765 | dummy |
| 5766 | dummy |
| 5767 | dummy |
| 5768 | dummy |
| 5769 | dummy |
| 5770 | dummy |
| 5771 | dummy |
| 5772 | dummy |
| 5773 | dummy |
| 5774 | dummy |
| 5775 | dummy |
| 5776 | dummy |
| 5777 | dummy |
| 5778 | dummy |
| 5779 | dummy |
| 5780 | dummy |
| 5781 | dummy |
| 5782 | dummy |
| 5783 | dummy |
| 5784 | dummy |
| 5785 | dummy |
| 5786 | dummy |
| 5787 | dummy |
| 5788 | dummy |
| 5789 | dummy |
| 5790 | dummy |
| 5791 | dummy |
| 5792 | dummy |
| 5793 | dummy |
| 5794 | dummy |
| 5795 | dummy |
| 5796 | dummy |
| 5797 | dummy |
| 5798 | dummy |
| 5799 | dummy |
| 5800 | dummy |
| 5801 | dummy |
| 5802 | dummy |
| 5803 | dummy |
| 5804 | dummy |
| 5805 | dummy |
| 5806 | dummy |
| 5807 | dummy |
| 5808 | dummy |
| 5809 | dummy |
| 5810 | dummy |
| 5811 | dummy |
| 5812 | dummy |
| 5813 | dummy |
| 5814 | dummy |
| 5815 | dummy |
| 5816 | dummy |
| 5817 | dummy |
| 5818 | dummy |
| 5819 | dummy |
| 5820 | dummy |
| 5821 | dummy |
| 5822 | dummy |
| 5823 | dummy |
| 5824 | dummy |
| 5825 | dummy |
| 5826 | dummy |
| 5827 | dummy |
| 5828 | dummy |
| 5829 | dummy |
| 5830 | dummy |
| 5831 | dummy |
| 5832 | dummy |
| 5833 | dummy |
| 5834 | dummy |
| 5835 | dummy |
| 5836 | dummy |
| 5837 | dummy |
| 5838 | dummy |
| 5839 | dummy |
| 5840 | dummy |
| 5841 | dummy |
| 5842 | dummy |
| 5843 | dummy |
| 5844 | dummy |
| 5845 | dummy |
| 5846 | dummy |
| 5847 | dummy |
| 5848 | dummy |
| 5849 | dummy |
| 5850 | dummy |
| 5851 | dummy |
| 5852 | dummy |
| 5853 | dummy |
| 5854 | dummy |
| 5855 | dummy |
| 5856 | dummy |
| 5857 | dummy |
| 5858 | dummy |
| 5859 | dummy |
| 5860 | dummy |
| 5861 | dummy |
| 5862 | dummy |
| 5863 | dummy |
| 5864 | dummy |
| 5865 | dummy |
| 5866 | dummy |
| 5867 | dummy |
| 5868 | dummy |
| 5869 | dummy |
| 5870 | dummy |
| 5871 | dummy |
| 5872 | dummy |
| 5873 | dummy |
| 5874 | dummy |
| 5875 | dummy |
| 5876 | dummy |
| 5877 | dummy |
| 5878 | dummy |
| 5879 | dummy |
| 5880 | dummy |
| 5881 | dummy |
| 5882 | dummy |
| 5883 | dummy |
| 5884 | dummy |
| 5885 | dummy |
| 5886 | dummy |
| 5887 | dummy |
| 5888 | dummy |
| 5889 | dummy |
| 5890 | dummy |
| 5891 | dummy |
| 5892 | dummy |
| 5893 | dummy |
| 5894 | dummy |
| 5895 | dummy |
| 5896 | dummy |
| 5897 | dummy |
| 5898 | dummy |
| 5899 | dummy |
| 5900 | dummy |
| 5901 | dummy |
| 5902 | dummy |
| 5903 | dummy |
| 5904 | dummy |
| 5905 | dummy |
| 5906 | dummy |
| 5907 | dummy |
| 5908 | dummy |
| 5909 | dummy |
| 5910 | dummy |
| 5911 | dummy |
| 5912 | dummy |
| 5913 | dummy |
| 5914 | dummy |
| 5915 | dummy |
| 5916 | dummy |
| 5917 | dummy |
| 5918 | dummy |
| 5919 | dummy |
| 5920 | dummy |
| 5921 | dummy |
| 5922 | dummy |
| 5923 | dummy |
| 5924 | dummy |
| 5925 | dummy |
| 5926 | dummy |
| 5927 | dummy |
| 5928 | dummy |
| 5929 | dummy |
| 5930 | dummy |
| 5931 | dummy |
| 5932 | dummy |
| 5933 | dummy |
| 5934 | dummy |
| 5935 | dummy |
| 5936 | dummy |
| 5937 | dummy |
| 5938 | dummy |
| 5939 | dummy |
| 5940 | dummy |
| 5941 | dummy |
| 5942 | dummy |
| 5943 | dummy |
| 5944 | dummy |
| 5945 | dummy |
| 5946 | dummy |
| 5947 | dummy |
| 5948 | dummy |
| 5949 | dummy |
| 5950 | dummy |
| 5951 | dummy |
| 5952 | dummy |
| 5953 | dummy |
| 5954 | dummy |
| 5955 | dummy |
| 5956 | dummy |
| 5957 | dummy |
| 5958 | dummy |
| 5959 | dummy |
| 5960 | dummy |
| 5961 | dummy |
| 5962 | dummy |
| 5963 | dummy |
| 5964 | dummy |
| 5965 | dummy |
| 5966 | dummy |
| 5967 | dummy |
| 5968 | dummy |
| 5969 | dummy |
| 5970 | dummy |
| 5971 | dummy |
| 5972 | dummy |
| 5973 | dummy |
| 5974 | dummy |
| 5975 | dummy |
| 5976 | dummy |
| 5977 | dummy |
| 5978 | dummy |
| 5979 | dummy |
| 5980 | dummy |
| 5981 | dummy |
| 5982 | dummy |
| 5983 | dummy |
| 5984 | dummy |
| 5985 | dummy |
| 5986 | dummy |
| 5987 | dummy |
| 5988 | dummy |
| 5989 | dummy |
| 5990 | dummy |
| 5991 | dummy |
| 5992 | dummy |
| 5993 | dummy |
| 5994 | dummy |
| 5995 | dummy |
| 5996 | dummy |
| 5997 | dummy |
| 5998 | dummy |
| 5999 | dummy |
| 6000 | dummy |
| 6001 | dummy |
| 6002 | dummy |
| 6003 | dummy |
| 6004 | dummy |
| 6005 | dummy |
| 6006 | dummy |
| 6007 | dummy |
| 6008 | dummy |
| 6009 | dummy |
| 6010 | dummy |
| 6011 | dummy |
| 6012 | dummy |
| 6013 | dummy |
| 6014 | dummy |
| 6015 | dummy |
| 6016 | dummy |
| 6017 | dummy |
| 6018 | dummy |
| 6019 | dummy |
| 6020 | dummy |
| 6021 | dummy |
| 6022 | dummy |
| 6023 | dummy |
| 6024 | dummy |
| 6025 | dummy |
| 6026 | dummy |
| 6027 | dummy |
| 6028 | dummy |
| 6029 | dummy |
| 6030 | dummy |
| 6031 | dummy |
| 6032 | dummy |
| 6033 | dummy |
| 6034 | dummy |
| 6035 | dummy |
| 6036 | dummy |
| 6037 | dummy |
| 6038 | dummy |
| 6039 | dummy |
| 6040 | dummy |
| 6041 | dummy |
| 6042 | dummy |
| 6043 | dummy |
| 6044 | dummy |
| 6045 | dummy |
| 6046 | dummy |
| 6047 | dummy |
| 6048 | dummy |
| 6049 | dummy |
| 6050 | dummy |
| 6051 | dummy |
| 6052 | dummy |
| 6053 | dummy |
| 6054 | dummy |
| 6055 | dummy |
| 6056 | dummy |
| 6057 | dummy |
| 6058 | dummy |
| 6059 | dummy |
| 6060 | dummy |
| 6061 | dummy |
| 6062 | dummy |
| 6063 | dummy |
| 6064 | dummy |
| 6065 | dummy |
| 6066 | dummy |
| 6067 | dummy |
| 6068 | dummy |
| 6069 | dummy |
| 6070 | dummy |
| 6071 | dummy |
| 6072 | dummy |
| 6073 | dummy |
| 6074 | dummy |
| 6075 | dummy |
| 6076 | dummy |
| 6077 | dummy |
| 6078 | dummy |
| 6079 | dummy |
| 6080 | dummy |
| 6081 | dummy |
| 6082 | dummy |
| 6083 | dummy |
| 6084 | dummy |
| 6085 | dummy |
| 6086 | dummy |
| 6087 | dummy |
| 6088 | dummy |
| 6089 | dummy |
| 6090 | dummy |
| 6091 | dummy |
| 6092 | dummy |
| 6093 | dummy |
| 6094 | dummy |
| 6095 | dummy |
| 6096 | dummy |
| 6097 | dummy |
| 6098 | dummy |
| 6099 | dummy |
| 6100 | dummy |
| 6101 | dummy |
| 6102 | dummy |
| 6103 | dummy |
| 6104 | dummy |
| 6105 | dummy |
| 6106 | dummy |
| 6107 | dummy |
| 6108 | dummy |
| 6109 | dummy |
| 6110 | dummy |
| 6111 | dummy |
| 6112 | dummy |
| 6113 | dummy |
| 6114 | dummy |
| 6115 | dummy |
| 6116 | dummy |
| 6117 | dummy |
| 6118 | dummy |
| 6119 | dummy |
| 6120 | dummy |
| 6121 | dummy |
| 6122 | dummy |
| 6123 | dummy |
| 6124 | dummy |
| 6125 | dummy |
| 6126 | dummy |
| 6127 | dummy |
| 6128 | dummy |
| 6129 | dummy |
| 6130 | dummy |
| 6131 | dummy |
| 6132 | dummy |
| 6133 | dummy |
| 6134 | dummy |
| 6135 | dummy |
| 6136 | dummy |
| 6137 | dummy |
| 6138 | dummy |
| 6139 | dummy |
| 6140 | dummy |
| 6141 | dummy |
| 6142 | dummy |
| 6143 | dummy |
+------+-------+
+------+-------+
| id   | s     |
+------+-------+
| 6144 | dummy |
| 6145 | dummy |
| 6146 | dummy |
| 6147 | dummy |
| 6148 | dummy |
| 6149 | dummy |
| 6150 | dummy |
| 6151 | dummy |
| 6152 | dummy |
| 6153 | dummy |
| 6154 | dummy |
| 6155 | dummy |
| 6156 | dummy |
| 6157 | dummy |
| 6158 | dummy |
| 6159 | dummy |
| 6160 | dummy |
| 6161 | dummy |
| 6162 | dummy |
| 6163 | dummy |
| 6164 | dummy |
| 6165 | dummy |
| 6166 | dummy |
| 6167 | dummy |
| 6168 | dummy |
| 6169 | dummy |
| 6170 | dummy |
| 6171 | dummy |
| 6172 | dummy |
| 6173 | dummy |
| 6174 | dummy |
| 6175 | dummy |
| 6176 | dummy |
| 6177 | dummy |
| 6178 | dummy |
| 6179 | dummy |
| 6180 | dummy |
| 6181 | dummy |
| 6182 | dummy |
| 6183 | dummy |
| 6184 | dummy |
| 6185 | dummy |
| 6186 | dummy |
| 6187 | dummy |
| 6188 | dummy |
| 6189 | dummy |
| 6190 | dummy |
| 6191 | dummy |
| 6192 | dummy |
| 6193 | dummy |
| 6194 | dummy |
| 6195 | dummy |
| 6196 | dummy |
| 6197 | dummy |
| 6198 | dummy |
| 6199 | dummy |
| 6200 | dummy |
| 6201 | dummy |
| 6202 | dummy |
| 6203 | dummy |
| 6204 | dummy |
| 6205 | dummy |
| 6206 | dummy |
| 6207 | dummy |
| 6208 | dummy |
| 6209 | dummy |
| 6210 | dummy |
| 6211 | dummy |
